"","year","month","day","site_of_orginin","meristem_id","exp_day","aquarium_salinity","tank_id","time_low_sal_h","meristem_id_old","wet_weight_g","X2022_freshet_sample","pam_id","pam_notes","blistering_lab","holes_general_dammage","bleached","pre_dry_weight_g","post_dry_weight_g","culture_round","petri_dish_weight_g","time","type","F1","Fm","PAR","Y","ETR"
"427",2022,7,12,"gw",18,1,10,"f",NA,NA,5.25,"yes",19,"",0,0,1,NA,NA,7,NA,"14:09:55","F","51",313,0,"0.837",""
"428",2022,7,13,"gw",18,2,10,"f",NA,NA,5.34,"yes",18,"",0,1,0,NA,NA,7,NA,"13:49:30","F","44",282,0,"0.844",""
"429",2022,7,16,"gw",18,5,10,"f",NA,NA,6.15,"yes",21,"",0,1,0,11.66,8.02,7,7.69,"12:57:44","F","98",372,0,"0.737",""
"430",2022,7,27,"GW",1,1,30,"A",0,NA,7.54,"yes",1,"",0,0,0,NA,NA,8,NA,"15:01:58","F","117",306,0,"0.618",""
"431",2022,7,27,"GW",2,1,30,"A",0,NA,5.18,"yes",2,"",0,0,0,NA,NA,8,NA,"15:02:04","F","61",307,0,"0.801",""
"432",2022,7,27,"GW",3,1,30,"A",0,NA,6.18,"yes",3,"",0,0,0,NA,NA,8,NA,"15:02:11","F","81",269,0,"0.699",""
"433",2022,7,27,"GW",4,1,30,"D",0,NA,6.75,"yes",4,"",0,0,0,NA,NA,8,NA,"15:02:18","F","35",317,0,"0.89",""
"434",2022,7,27,"GW",5,1,30,"D",0,NA,10.68,"yes",5,"",0,0,0,NA,NA,8,NA,"15:02:27","F","72",264,0,"0.727",""
"435",2022,7,27,"GW",6,1,30,"D",0,NA,6.01,"yes",6,"",0,0,0,NA,NA,8,NA,"15:02:34","F","81",271,0,"0.701",""
"436",2022,7,27,"GW",7,1,20,"B",0,NA,6.23,"yes",7,"",0,0,0,NA,NA,8,NA,"15:02:40","F","69",99,0,"0.303",""
"437",2022,7,27,"GW",8,1,20,"B",0,NA,5.52,"yes",8,"",0,0,0,NA,NA,8,NA,"15:02:47","F","69",86,0,"0.198",""
"438",2022,7,27,"GW",9,1,20,"B",0,NA,7.05,"yes",9,"",0,0,0,NA,NA,8,NA,"15:14:08","F","48",313,0,"0.847",""
"439",2022,7,27,"GW",10,1,20,"D",0,NA,2.19,"yes",10,"",0,0,0,NA,NA,8,NA,"15:14:14","F","73",340,0,"0.785",""
"440",2022,7,27,"GW",11,1,20,"D",0,NA,3.22,"yes",11,"",0,0,0,NA,NA,8,NA,"15:14:20","F","64",340,0,"0.812",""
"441",2022,7,27,"GW",12,1,20,"D",0,NA,12.1,"yes",12,"",0,0,0,NA,NA,8,NA,"15:14:27","F","58",284,0,"0.796",""
"442",2022,7,27,"GW",13,1,10,"E",0,NA,5.68,"yes",13,"",0,0,0,NA,NA,8,NA,"15:14:35","F","49",299,0,"0.836",""
"443",2022,7,27,"GW",14,1,10,"E",0,NA,9.99,"yes",14,"",0,0,0,NA,NA,8,NA,"15:14:42","F","49",258,0,"0.81",""
"444",2022,7,27,"GW",15,1,10,"E",0,NA,8.38,"yes",15,"",0,0,0,NA,NA,8,NA,"15:23:42","F","80",341,0,"0.765",""
"445",2022,7,27,"GW",16,1,10,"F",0,NA,3.69,"yes",16,"",0,0,0,NA,NA,8,NA,"15:23:50","F","65",284,0,"0.771",""
"446",2022,7,27,"GW",17,1,10,"F",0,NA,3.68,"yes",17,"",0,0,0,NA,NA,8,NA,"15:23:58","F","86",342,0,"0.749",""
"447",2022,7,27,"GW",18,1,10,"F",0,NA,5.32,"yes",18,"",0,0,0,NA,NA,8,NA,"15:24:03","F","70",294,0,"0.762",""
"448",2022,7,28,"GW",1,2,30,"A",24,NA,8.04,"yes",1,"",0,0,0,NA,NA,8,NA,"14:58:36","F","29",362,0,"0.92",""
"449",2022,7,28,"GW",2,2,30,"A",24,NA,5.57,"yes",2,"",0,0,0,NA,NA,8,NA,"14:58:46","F","127",377,0,"0.663",""
"450",2022,7,28,"GW",3,2,30,"A",24,NA,6.15,"yes",3,"",0,0,0,NA,NA,8,NA,"14:58:54","F","70",129,0,"0.457",""
"451",2022,7,28,"GW",4,2,30,"D",24,NA,6.87,"yes",4,"",0,0,0,NA,NA,8,NA,"14:59:03","F","87",413,0,"0.789",""
"452",2022,7,28,"GW",5,2,30,"D",24,NA,10.64,"yes",5,"",0,0,0,NA,NA,8,NA,"14:59:11","F","48",383,0,"0.875",""
"453",2022,7,28,"GW",6,2,30,"D",24,NA,5.81,"yes",6,"",0,0,0,NA,NA,8,NA,"14:59:20","F","67",226,0,"0.704",""
"454",2022,7,28,"GW",7,2,20,"B",24,NA,6.52,"yes",7,"",0,0,0,NA,NA,8,NA,"15:09:02","F","60",78,0,"0.231",""
"455",2022,7,28,"GW",8,2,20,"B",24,NA,5.74,"yes",8,"",0,0,0,NA,NA,8,NA,"15:09:08","F","52",308,0,"0.831",""
"456",2022,7,28,"GW",9,2,20,"B",24,NA,6.95,"yes",9,"",0,0,0,NA,NA,8,NA,"15:09:13","F","77",319,0,"0.759",""
"457",2022,7,28,"GW",10,2,20,"D",24,NA,2.49,"yes",10,"",0,0,0,NA,NA,8,NA,"15:09:21","F","65",342,0,"0.81",""
"458",2022,7,28,"GW",11,2,20,"D",24,NA,3.21,"yes",11,"",0,0,0,NA,NA,8,NA,"15:09:27","F","70",348,0,"0.799",""
"459",2022,7,28,"GW",12,2,20,"D",24,NA,12.32,"yes",12,"",0,0,0,NA,NA,8,NA,"15:09:33","F","78",346,0,"0.775",""
"460",2022,7,28,"GW",13,2,10,"E",24,NA,6.33,"yes",13,"",0,0,0,NA,NA,8,NA,"15:18:28","F","103",288,0,"0.642",""
"461",2022,7,28,"GW",14,2,10,"E",24,NA,10.94,"yes",14,"",0,0,0,NA,NA,8,NA,"15:18:35","F","60",314,0,"0.809",""
"462",2022,7,28,"GW",15,2,10,"E",24,NA,9.04,"yes",15,"",0,0,0,NA,NA,8,NA,"15:18:41","F","70",320,0,"0.781",""
"463",2022,7,28,"GW",16,2,10,"F",24,NA,4.03,"yes",16,"",0,0,0,NA,NA,8,NA,"15:18:51","F","81",294,0,"0.724",""
"464",2022,7,28,"GW",17,2,10,"F",24,NA,3.48,"yes",17,"",0,0,0,NA,NA,8,NA,"15:18:59","F","85",308,0,"0.724",""
"465",2022,7,28,"GW",18,2,10,"F",24,NA,5.67,"yes",18,"",0,0,0,NA,NA,8,NA,"15:19:05","F","77",311,0,"0.752",""
"466",2022,7,31,"GW",1,5,30,"A",24,NA,9.27,"yes",1,"",0,0,0,14.31,8.75,8,8.03,"14:33:41","F","33",368,0,"0.91",""
"467",2022,7,31,"GW",2,5,30,"A",24,NA,7.14,"yes",2,"",0,0,0,12.77,8.26,8,7.69,"14:33:49","F","106",375,0,"0.717",""
"468",2022,7,31,"GW",3,5,30,"A",24,NA,6.95,"yes",3,"",0,0,0,13.67,8.7,8,8.03,"14:33:56","F","31",102,0,"0.696",""
"469",2022,7,31,"GW",4,5,30,"D",24,NA,8.15,"yes",4,"",0,0,0,13.3,8.6,8,8.03,"14:34:05","F","103",337,0,"0.694",""
"470",2022,7,31,"GW",5,5,30,"D",24,NA,13.68,"yes",5,"",0,0,0,19.65,9.37,8,8.04,"14:34:14","F","93",348,0,"0.733",""
"471",2022,7,31,"GW",6,5,30,"D",24,NA,6.85,"yes",6,"",0,0,0,13.36,8.51,8,7.69,"14:34:23","F","57",129,0,"0.558",""
"472",2022,7,31,"GW",7,5,20,"B",24,NA,7.47,"yes",7,"",0,0,0,14.51,8.8,8,8.03,"14:49:12","F","108",333,0,"0.676",""
"473",2022,7,31,"GW",8,5,20,"B",24,NA,7.13,"yes",8,"",0,0,0,14.18,8.64,8,8.01,"14:49:21","F","130",341,0,"0.619",""
"474",2022,7,31,"GW",9,5,20,"B",24,NA,8.55,"yes",9,"",0,0,0,13.79,8.34,8,7.7,"14:49:28","F","57",330,0,"0.827",""
"475",2022,7,31,"GW",10,5,20,"D",24,NA,2.92,"yes",10,"",0,0,0,10.26,8.29,8,8.03,"14:49:37","F","82",321,0,"0.745",""
"476",2022,7,31,"GW",11,5,20,"D",24,NA,3.64,"yes",11,"",0,0,0,10.7,8.4,8,8.02,"14:49:44","F","125",345,0,"0.638",""
"477",2022,7,31,"GW",12,5,20,"D",24,NA,14.57,"yes",12,"",0,0,0,19.43,9.08,8,7.69,"14:49:54","F","66",377,0,"0.825",""
"478",2022,7,31,"GW",13,5,10,"E",24,NA,6.41,"yes",13,"",0,0,0,11.68,8.37,8,8.03,"15:06:01","F","76",325,0,"0.766",""
"479",2022,7,31,"GW",14,5,10,"E",24,NA,10.66,"yes",14,"",0,0,0,17.6,9.07,8,8.02,"15:06:07","F","106",343,0,"0.691",""
"480",2022,7,31,"GW",15,5,10,"E",24,NA,9.56,"yes",15,"",0,0,0,14.54,8.32,8,7.69,"15:06:13","F","119",333,0,"0.643",""
"481",2022,7,31,"GW",16,5,10,"F",24,NA,4.64,"yes",16,"",0,0,0,11.47,8.32,8,8.03,"15:06:22","F","97",279,0,"0.652",""
"482",2022,7,31,"GW",17,5,10,"F",24,NA,4.41,"yes",17,"",0,0,0,10.81,8.3,8,8.02,"15:06:29","F","64",315,0,"0.797",""
"483",2022,7,31,"GW",18,5,10,"F",24,NA,6.58,"yes",18,"",0,0,0,13.19,8.18,8,7.69,"15:06:35","F","98",308,0,"0.682",""
